InvoiceID,CustomerID,Gender,Age,ProductCategory,ProductID,Quantity,PricePerUnit,PurchaseDate,StoreLocation,PaymentMethod,TotalPrice
INV1859,250,Male,28,Electronics,1084,7,387.15,14-05-2023,Houston,Credit Card,2710.05
INV1860,282,Male,36,Electronics,1074,3,42.99,14-01-2023,Phoenix,Debit Card,128.97
INV1861,289,Female,36,Clothing,1030,5,167.58,24-07-2023,Chicago,Credit Card,837.9
INV1862,129,Female,38,Grocery,1034,4,457.69,21-02-2023,New York,Mobile Payment,1830.76
INV1863,237,Male,48,Clothing,1042,6,445.46,20-01-2023,Phoenix,Mobile Payment,2672.76
INV1864,293,Female,31,Toys,1001,5,650.96,12-07-2023,New York,Cash,3254.8
INV1865,110,Male,23,Electronics,1095,5,781.95,01-03-2023,Los Angeles,Cash,3909.75
INV1866,177,Female,61,Electronics,1068,4,346.39,09-08-2023,Chicago,Mobile Payment,1385.56
INV1867,107,Female,44,Clothing,1085,2,332.52,29-09-2023,Chicago,Cash,665.04
INV1868,266,Female,30,Clothing,1049,4,260.72,21-01-2023,Los Angeles,Debit Card,1042.88
INV1869,200,Female,18,Clothing,1041,5,544.25,13-12-2023,New York,Debit Card,2721.25
INV1870,203,Male,29,Electronics,1028,6,742.34,11-04-2023,Houston,Debit Card,4454.04
INV1871,284,Male,19,Electronics,1053,4,294.45,09-11-2023,Houston,Cash,1177.8
INV1872,129,Male,26,Electronics,1052,5,695.05,09-09-2023,Houston,Cash,3475.25
INV1873,165,Female,23,Furniture,1020,4,326.65,25-08-2023,New York,Mobile Payment,1306.6
INV1874,179,Female,40,Furniture,1011,3,762.89,11-07-2023,Los Angeles,Mobile Payment,2288.67
INV1875,125,Female,41,Grocery,1084,7,194.46,19-04-2023,Los Angeles,Credit Card,1361.22
INV1876,175,Male,24,Furniture,1043,2,555.09,26-05-2023,Los Angeles,Credit Card,1110.18
INV1877,212,Male,41,Grocery,1023,2,468.25,25-02-2023,New York,Credit Card,936.5
INV1878,194,Female,56,Electronics,1010,2,716.91,21-12-2023,New York,Credit Card,1433.82
INV1879,259,Male,42,Electronics,1049,4,611.06,04-06-2023,New York,Cash,2444.24
INV1880,182,Male,59,Furniture,1075,2,242.84,26-05-2023,New York,Cash,485.68
INV1881,108,Female,55,Electronics,1090,4,439.75,07-05-2023,Phoenix,Mobile Payment,1759
INV1882,268,Male,33,Furniture,1077,4,761.17,09-01-2023,New York,Debit Card,3044.68
INV1883,128,Male,44,Toys,1032,5,394.4,02-04-2023,New York,Credit Card,1972
INV1884,210,Female,51,Toys,1088,3,190.88,11-03-2023,New York,Credit Card,572.64
INV1885,284,Male,53,Clothing,1080,5,276.93,10-08-2023,Houston,Debit Card,1384.65
INV1886,280,Female,31,Clothing,1001,4,589.99,21-05-2023,Los Angeles,Credit Card,2359.96
INV1887,125,Male,34,Clothing,1011,4,312.97,23-03-2023,Chicago,Credit Card,1251.88
INV1888,236,Female,37,Electronics,1095,5,317.79,20-12-2023,Houston,Mobile Payment,1588.95
INV1889,174,Male,38,Electronics,1026,5,601.04,15-01-2023,Chicago,Credit Card,3005.2
INV1890,108,Male,45,Grocery,1089,5,456.42,30-05-2023,New York,Credit Card,2282.1
INV1891,203,Female,22,Clothing,1058,5,382.23,31-01-2023,Los Angeles,Cash,1911.15
INV1892,256,Male,46,Clothing,1082,4,141.91,19-11-2023,New York,Cash,567.64
INV1893,262,Female,54,Clothing,1008,2,653.87,04-04-2023,Los Angeles,Mobile Payment,1307.74
INV1894,173,Female,58,Clothing,1097,2,151.39,25-08-2023,New York,Credit Card,302.78
INV1895,252,Male,49,Grocery,1003,5,566.22,29-08-2023,New York,Cash,2831.1
INV1896,198,Female,25,Clothing,1054,2,215.62,08-06-2023,Phoenix,Cash,431.24
INV1897,187,Male,37,Clothing,1030,3,567.95,20-11-2023,Phoenix,Debit Card,1703.85
INV1898,272,Male,58,Toys,1001,5,45.83,20-08-2023,Houston,Cash,229.15
INV1899,101,Female,51,Clothing,1040,3,716.35,20-07-2023,New York,Mobile Payment,2149.05
INV1900,222,Female,62,Clothing,1025,4,558.57,27-01-2023,Los Angeles,Mobile Payment,2234.28
INV1901,239,Male,26,Electronics,1033,4,357.86,13-09-2023,Chicago,Debit Card,1431.44
INV1902,287,Female,62,Clothing,1065,7,269.8,17-09-2023,Los Angeles,Mobile Payment,1888.6
INV1903,138,Male,45,Electronics,1018,3,566.06,02-05-2023,New York,Debit Card,1698.18
INV1904,291,Female,18,Toys,1068,4,342.57,01-11-2023,Houston,Cash,1370.28
INV1905,229,Female,35,Clothing,1067,4,665.08,26-09-2023,New York,Credit Card,2660.32
INV1906,239,Male,39,Grocery,1088,5,791.23,11-06-2023,Chicago,Mobile Payment,3956.15
INV1907,266,Male,59,Grocery,1008,2,721.38,23-09-2023,Houston,Cash,1442.76
INV1908,172,Female,38,Clothing,1060,5,85.26,14-04-2023,Los Angeles,Credit Card,426.3
INV1909,187,Male,50,Grocery,1007,10,782.84,31-10-2023,Houston,Cash,7828.4
INV1910,197,Male,23,Grocery,1093,4,775.27,21-06-2023,Houston,Credit Card,3101.08
INV1911,266,Male,32,Grocery,1064,2,64.26,02-01-2023,New York,Mobile Payment,128.52
INV1912,281,Female,54,Grocery,1072,4,12.23,30-08-2023,Los Angeles,Debit Card,48.92
INV1913,128,Male,49,Electronics,1092,5,702.28,17-09-2023,Chicago,Credit Card,3511.4
INV1914,112,Male,29,Electronics,1003,2,406.82,07-02-2023,New York,Credit Card,813.64
INV1915,292,Female,35,Electronics,1097,5,783.53,02-04-2023,Phoenix,Mobile Payment,3917.65
INV1916,253,Male,22,Clothing,1016,3,781.21,20-11-2023,Phoenix,Credit Card,2343.63
INV1917,215,Male,19,Electronics,1063,3,573.77,08-01-2023,Chicago,Mobile Payment,1721.31
INV1918,227,Male,40,Electronics,1088,3,76.26,20-10-2023,Chicago,Credit Card,228.78
INV1919,299,Male,59,Grocery,1004,4,366,23-12-2023,New York,Cash,1464
INV1920,200,Female,32,Clothing,1080,4,637.62,25-03-2023,New York,Mobile Payment,2550.48
INV1921,155,Female,32,Electronics,1032,6,330.39,11-10-2023,Los Angeles,Cash,1982.34
INV1922,285,Female,24,Grocery,1037,4,733.14,25-04-2023,New York,Cash,2932.56
INV1923,113,Female,21,Electronics,1025,3,496.12,23-10-2023,New York,Debit Card,1488.36
INV1924,168,Female,39,Clothing,1091,5,432.9,19-09-2023,Chicago,Credit Card,2164.5
INV1925,142,Male,58,Clothing,1028,6,174.71,30-11-2023,New York,Cash,1048.26
INV1926,126,Male,58,Electronics,1067,8,678.07,18-12-2023,Los Angeles,Mobile Payment,5424.56
INV1927,191,Female,28,Electronics,1082,4,276.74,04-01-2023,Los Angeles,Credit Card,1106.96
INV1928,225,Male,64,Clothing,1019,1,75.34,14-08-2023,New York,Credit Card,75.34
INV1929,258,Male,47,Furniture,1064,2,177.78,25-01-2023,Houston,Debit Card,355.56
INV1930,100,Female,60,Electronics,1030,7,415.33,31-01-2023,Houston,Credit Card,2907.31
INV1931,257,Male,43,Furniture,1098,3,564.67,25-10-2023,New York,Credit Card,1694.01
INV1932,253,Male,31,Grocery,1064,4,555.19,20-11-2023,Houston,Mobile Payment,2220.76
INV1933,260,Male,19,Electronics,1017,3,617.31,24-08-2023,Chicago,Credit Card,1851.93
INV1934,235,Male,45,Toys,1006,4,719.7,13-08-2023,New York,Cash,2878.8
INV1935,129,Male,30,Furniture,1047,2,693.43,31-05-2023,Chicago,Mobile Payment,1386.86
INV1936,109,Female,53,Toys,1055,4,786.23,23-08-2023,New York,Credit Card,3144.92
INV1937,114,Female,30,Furniture,1061,1,650.43,10-08-2023,New York,Credit Card,650.43
INV1938,158,Female,37,Electronics,1046,2,534.07,17-03-2023,Houston,Debit Card,1068.14
INV1939,167,Female,26,Furniture,1031,7,222.06,08-02-2023,Chicago,Credit Card,1554.42
INV1940,186,Male,20,Grocery,1060,2,622.86,16-12-2023,Los Angeles,Cash,1245.72
INV1941,123,Female,59,Clothing,1038,7,482.31,17-07-2023,New York,Cash,3376.17
INV1942,122,Female,59,Clothing,1078,4,76.26,24-11-2023,Chicago,Credit Card,305.04
INV1943,206,Female,50,Clothing,1012,3,716.28,21-04-2023,Houston,Debit Card,2148.84
INV1944,172,Female,54,Electronics,1098,4,130.78,18-10-2023,New York,Credit Card,523.12
INV1945,120,Male,38,Grocery,1074,4,139.7,25-07-2023,Phoenix,Debit Card,558.8
INV1946,179,Female,53,Toys,1045,4,756.21,29-12-2023,Chicago,Mobile Payment,3024.84
INV1947,205,Female,34,Electronics,1038,4,670.15,14-01-2023,Los Angeles,Mobile Payment,2680.6
INV1948,213,Male,60,Electronics,1047,6,314.5,14-12-2023,Los Angeles,Cash,1887
INV1949,295,Male,39,Electronics,1084,4,473.44,09-03-2023,Los Angeles,Cash,1893.76
INV1950,271,Female,49,Furniture,1088,3,13.23,05-08-2023,Los Angeles,Debit Card,39.69
INV1951,152,Female,52,Electronics,1054,7,36.85,20-06-2023,New York,Debit Card,257.95
INV1952,138,Male,20,Electronics,1031,6,302.32,01-05-2023,Los Angeles,Mobile Payment,1813.92
INV1953,259,Male,49,Furniture,1033,3,65.4,22-02-2023,Phoenix,Cash,196.2
INV1954,193,Female,45,Furniture,1022,6,699.07,10-02-2023,Los Angeles,Mobile Payment,4194.42
INV1955,168,Female,60,Electronics,1054,1,217.64,25-12-2023,Chicago,Credit Card,217.64
INV1956,134,Male,57,Clothing,1048,4,525.58,26-05-2023,New York,Debit Card,2102.32
INV1957,121,Male,52,Electronics,1090,4,410.42,25-12-2023,New York,Debit Card,1641.68
INV1958,297,Female,63,Grocery,1030,3,359.37,11-04-2023,Houston,Debit Card,1078.11
INV1959,248,Female,29,Grocery,1081,6,609.65,31-05-2023,Houston,Debit Card,3657.9
INV1960,277,Female,24,Furniture,1062,6,705.59,05-04-2023,Phoenix,Credit Card,4233.54
INV1961,154,Male,52,Grocery,1061,4,29.9,29-07-2023,Houston,Credit Card,119.6
INV1962,207,Male,22,Clothing,1030,3,520.34,30-07-2023,Los Angeles,Mobile Payment,1561.02
INV1963,236,Female,48,Grocery,1061,2,574.27,06-11-2023,Phoenix,Credit Card,1148.54
INV1964,194,Male,27,Electronics,1077,7,256.02,21-11-2023,New York,Debit Card,1792.14
INV1965,275,Female,55,Clothing,1013,3,728.38,18-10-2023,New York,Credit Card,2185.14
INV1966,108,Female,47,Grocery,1010,3,688.04,26-04-2023,New York,Credit Card,2064.12
INV1967,217,Male,53,Clothing,1090,5,235.04,19-03-2023,Los Angeles,Cash,1175.2
INV1968,189,Male,21,Electronics,1015,5,76.85,31-10-2023,Chicago,Debit Card,384.25
INV1969,116,Female,46,Grocery,1002,3,533.5,17-11-2023,Houston,Debit Card,1600.5
INV1970,159,Male,19,Grocery,1057,7,713.47,16-11-2023,Los Angeles,Credit Card,4994.29
INV1971,196,Male,38,Electronics,1082,6,749.75,11-06-2023,New York,Credit Card,4498.5
INV1972,115,Female,48,Grocery,1060,4,154.51,07-02-2023,Phoenix,Credit Card,618.04
INV1973,137,Female,43,Electronics,1066,4,765.81,28-05-2023,Los Angeles,Mobile Payment,3063.24
INV1974,157,Male,37,Grocery,1027,5,428.62,15-11-2023,New York,Debit Card,2143.1
INV1975,263,Male,19,Clothing,1034,4,488.49,29-05-2023,New York,Cash,1953.96
INV1976,203,Male,25,Furniture,1006,4,573.92,10-09-2023,Houston,Cash,2295.68
INV1977,170,Male,35,Furniture,1029,2,118.85,21-09-2023,Los Angeles,Credit Card,237.7
INV1978,176,Male,45,Grocery,1027,7,713.89,09-11-2023,Los Angeles,Credit Card,4997.23
INV1979,141,Male,48,Clothing,1043,5,140.01,19-10-2023,Chicago,Cash,700.05
INV1980,297,Male,32,Grocery,1020,2,41.97,22-04-2023,New York,Credit Card,83.94
INV1981,152,Male,30,Grocery,1082,3,315.43,09-03-2023,New York,Mobile Payment,946.29
INV1982,139,Male,60,Toys,1030,3,71.69,01-09-2023,New York,Credit Card,215.07
INV1983,175,Female,18,Clothing,1063,6,188.19,29-06-2023,Chicago,Credit Card,1129.14
INV1984,179,Male,24,Furniture,1010,2,117.56,06-01-2023,New York,Debit Card,235.12
INV1985,107,Female,52,Electronics,1074,3,156.32,02-05-2023,Chicago,Debit Card,468.96
INV1986,125,Female,27,Clothing,1085,5,55.38,09-03-2023,New York,Credit Card,276.9
INV1987,182,Female,46,Furniture,1039,5,408.51,26-11-2023,New York,Credit Card,2042.55
INV1988,133,Male,28,Grocery,1079,3,412.63,04-10-2023,Phoenix,Cash,1237.89
INV1989,142,Female,59,Grocery,1024,1,66.43,09-03-2023,Chicago,Credit Card,66.43
INV1990,254,Female,53,Furniture,1045,2,64.92,05-08-2023,Houston,Credit Card,129.84
INV1991,134,Male,63,Electronics,1089,8,28.96,08-07-2023,New York,Credit Card,231.68
INV1992,120,Female,48,Grocery,1009,3,783.55,06-07-2023,Chicago,Credit Card,2350.65
INV1993,292,Female,40,Electronics,1043,2,676.29,07-07-2023,Los Angeles,Mobile Payment,1352.58
INV1994,262,Female,62,Toys,1037,2,216.87,19-03-2023,Los Angeles,Credit Card,433.74
INV1995,282,Female,18,Grocery,1068,3,97.39,30-10-2023,Houston,Credit Card,292.17
INV1996,253,Female,40,Electronics,1091,7,175.37,11-04-2023,New York,Cash,1227.59
INV1997,123,Male,44,Clothing,1087,9,598.26,23-07-2023,New York,Credit Card,5384.34
INV1998,279,Male,34,Electronics,1004,2,19.62,15-05-2023,Houston,Cash,39.24
INV1999,297,Male,59,Clothing,1041,1,73.04,28-03-2023,Los Angeles,Mobile Payment,73.04
INV2000,226,Female,28,Toys,1091,3,586.66,15-08-2023,Phoenix,Credit Card,1759.98
INV2001,280,Female,40,Electronics,1006,6,352.5,09-12-2023,New York,Mobile Payment,2115
INV2002,200,Male,18,Grocery,1031,6,353.42,14-05-2023,Chicago,Credit Card,2120.52
INV2003,199,Female,61,Clothing,1061,6,371.49,04-05-2023,Los Angeles,Credit Card,2228.94
INV2004,213,Male,58,Clothing,1093,3,677.2,02-03-2023,New York,Mobile Payment,2031.6
INV2005,286,Female,29,Clothing,1085,4,470.49,30-03-2023,New York,Mobile Payment,1881.96
INV2006,245,Male,26,Electronics,1035,1,701.63,25-09-2023,New York,Mobile Payment,701.63
INV2007,247,Female,31,Electronics,1022,3,189.98,12-11-2023,Houston,Mobile Payment,569.94
INV2008,135,Male,33,Clothing,1073,4,332.59,28-04-2023,Chicago,Cash,1330.36
INV2009,220,Female,34,Grocery,1030,4,701.91,16-03-2023,New York,Cash,2807.64
INV2010,198,Male,44,Grocery,1029,5,678.18,28-07-2023,Los Angeles,Mobile Payment,3390.9
INV2011,295,Male,30,Clothing,1015,2,165.06,07-10-2023,Houston,Mobile Payment,330.12
INV2012,222,Female,26,Electronics,1074,3,637.88,29-06-2023,Los Angeles,Credit Card,1913.64
INV2013,132,Female,49,Electronics,1067,4,585.55,11-11-2023,Los Angeles,Debit Card,2342.2
INV2014,184,Female,62,Electronics,1035,7,658.96,02-05-2023,Chicago,Credit Card,4612.72
INV2015,146,Male,27,Grocery,1093,2,72.5,12-10-2023,New York,Credit Card,145
INV2016,200,Male,55,Grocery,1093,5,293.08,10-11-2023,Los Angeles,Debit Card,1465.4
INV2017,173,Male,37,Grocery,1064,4,233.03,30-06-2023,Los Angeles,Debit Card,932.12
INV2018,176,Female,39,Furniture,1027,1,244.68,26-01-2023,New York,Cash,244.68
INV2019,168,Female,31,Grocery,1018,5,601.66,18-11-2023,Los Angeles,Credit Card,3008.3
INV2020,225,Female,25,Clothing,1093,4,177.29,22-10-2023,Phoenix,Mobile Payment,709.16
INV2021,179,Female,30,Clothing,1082,2,253.16,19-10-2023,New York,Cash,506.32
INV2022,160,Female,45,Clothing,1034,3,685.72,04-11-2023,Los Angeles,Mobile Payment,2057.16
INV2023,127,Female,62,Grocery,1041,3,358.3,11-09-2023,New York,Debit Card,1074.9
INV2024,165,Male,41,Electronics,1081,6,28.45,05-12-2023,New York,Debit Card,170.7
INV2025,140,Female,56,Clothing,1066,4,444.97,15-03-2023,Los Angeles,Mobile Payment,1779.88
INV2026,242,Male,47,Furniture,1092,3,546.12,05-04-2023,Los Angeles,Debit Card,1638.36
INV2027,268,Female,60,Electronics,1076,5,640.91,29-04-2023,Phoenix,Debit Card,3204.55
INV2028,225,Female,62,Electronics,1059,5,95.48,23-03-2023,Los Angeles,Credit Card,477.4
INV2029,292,Female,49,Electronics,1021,3,296.79,11-12-2023,Houston,Credit Card,890.37
INV2030,137,Female,29,Clothing,1079,9,335.71,17-07-2023,New York,Cash,3021.39
INV2031,279,Female,32,Grocery,1058,3,380.33,19-05-2023,Houston,Credit Card,1140.99
INV2032,207,Female,51,Electronics,1090,2,491.23,28-05-2023,Chicago,Credit Card,982.46
INV2033,106,Male,38,Furniture,1003,3,282.05,13-01-2023,Los Angeles,Mobile Payment,846.15
INV2034,104,Male,43,Toys,1057,6,681.7,31-10-2023,New York,Cash,4090.2
INV2035,228,Male,42,Furniture,1056,3,341.83,16-09-2023,Phoenix,Mobile Payment,1025.49
INV2036,140,Female,41,Clothing,1094,6,331.9,17-08-2023,New York,Credit Card,1991.4
INV2037,163,Female,52,Furniture,1039,7,226.61,02-02-2023,Los Angeles,Credit Card,1586.27
INV2038,185,Male,18,Electronics,1093,3,98.54,29-07-2023,New York,Credit Card,295.62
INV2039,263,Female,62,Grocery,1047,2,766.06,29-08-2023,Houston,Credit Card,1532.12
INV2040,124,Male,46,Grocery,1078,3,177.06,07-12-2023,Los Angeles,Credit Card,531.18
INV2041,266,Female,20,Clothing,1091,3,622.15,21-09-2023,New York,Debit Card,1866.45
INV2042,214,Male,58,Clothing,1062,4,735.54,29-07-2023,New York,Mobile Payment,2942.16
INV2043,278,Male,51,Electronics,1060,3,406.46,24-06-2023,Houston,Debit Card,1219.38
INV2044,266,Female,38,Clothing,1068,3,328.45,19-10-2023,Houston,Credit Card,985.35
INV2045,267,Female,59,Furniture,1085,3,316.27,08-05-2023,New York,Credit Card,948.81
INV2046,271,Female,40,Furniture,1045,3,545.15,09-03-2023,New York,Credit Card,1635.45
INV2047,101,Male,52,Toys,1090,8,95.61,03-12-2023,New York,Debit Card,764.88
INV2048,261,Male,22,Electronics,1085,2,187.99,22-11-2023,Houston,Credit Card,375.98
INV2049,166,Male,40,Electronics,1075,3,104.01,04-11-2023,Phoenix,Debit Card,312.03
INV2050,280,Female,45,Clothing,1037,4,583.7,18-01-2023,New York,Credit Card,2334.8
INV2051,134,Female,27,Electronics,1001,4,197.25,15-12-2023,Los Angeles,Credit Card,789
INV2052,199,Male,27,Furniture,1057,5,218.25,11-05-2023,New York,Credit Card,1091.25
INV2053,289,Female,41,Toys,1070,2,489.1,28-12-2023,New York,Cash,978.2
INV2054,176,Female,63,Toys,1032,3,145.15,27-05-2023,Los Angeles,Credit Card,435.45
INV2055,102,Female,44,Grocery,1024,1,209.66,06-10-2023,Phoenix,Mobile Payment,209.66
INV2056,221,Female,50,Furniture,1026,4,223.13,18-09-2023,Chicago,Credit Card,892.52
INV2057,207,Female,52,Clothing,1001,4,782.77,08-04-2023,Phoenix,Mobile Payment,3131.08
INV2058,248,Female,53,Electronics,1043,3,605.49,01-04-2023,Chicago,Mobile Payment,1816.47
INV2059,236,Male,53,Clothing,1042,2,318.15,30-06-2023,New York,Mobile Payment,636.3
INV2060,202,Male,41,Grocery,1052,3,125.96,24-10-2023,New York,Credit Card,377.88
INV2061,208,Female,43,Grocery,1057,4,172.91,11-06-2023,Los Angeles,Credit Card,691.64
INV2062,249,Male,29,Grocery,1024,4,400.17,07-06-2023,New York,Credit Card,1600.68
INV2063,286,Male,58,Grocery,1035,4,498.71,12-08-2023,Los Angeles,Credit Card,1994.84
INV2064,287,Male,22,Furniture,1048,6,679.69,24-12-2023,New York,Credit Card,4078.14
INV2065,273,Male,64,Clothing,1074,3,654.48,29-11-2023,New York,Cash,1963.44
INV2066,162,Female,61,Clothing,1018,3,293.31,03-01-2023,Houston,Mobile Payment,879.93
INV2067,177,Male,34,Grocery,1065,5,328.96,10-07-2023,Chicago,Debit Card,1644.8
INV2068,164,Female,52,Grocery,1090,4,555.08,17-11-2023,Los Angeles,Credit Card,2220.32
INV2069,233,Male,44,Grocery,1029,3,288.4,26-04-2023,Los Angeles,Credit Card,865.2
INV2070,132,Female,30,Furniture,1002,3,638.44,30-07-2023,Chicago,Debit Card,1915.32
INV2071,239,Female,58,Grocery,1090,5,210.92,04-08-2023,Los Angeles,Debit Card,1054.6
INV2072,204,Female,49,Furniture,1094,2,189.78,23-04-2023,New York,Mobile Payment,379.56
INV2073,168,Male,43,Toys,1025,3,128.51,03-09-2023,New York,Credit Card,385.53
INV2074,181,Male,53,Clothing,1074,4,96.97,15-12-2023,New York,Credit Card,387.88
INV2075,276,Female,25,Furniture,1014,2,399.5,26-04-2023,Houston,Credit Card,799
INV2076,219,Male,39,Toys,1056,4,509.22,12-07-2023,New York,Cash,2036.88
INV2077,240,Male,63,Toys,1037,4,60.86,19-04-2023,New York,Mobile Payment,243.44
INV2078,158,Male,35,Clothing,1097,4,340.13,03-08-2023,Houston,Credit Card,1360.52
INV2079,249,Female,41,Furniture,1078,2,112.01,01-02-2023,Chicago,Credit Card,224.02
INV2080,236,Female,28,Electronics,1098,4,268.73,17-02-2023,Phoenix,Debit Card,1074.92
INV2081,161,Male,56,Clothing,1048,2,435.17,23-01-2023,Los Angeles,Credit Card,870.34
INV2082,114,Female,55,Toys,1016,2,248.91,19-05-2023,Chicago,Mobile Payment,497.82
INV2083,110,Male,62,Clothing,1005,5,428.23,31-05-2023,New York,Cash,2141.15
INV2084,265,Female,43,Furniture,1088,5,303.21,26-09-2023,Houston,Debit Card,1516.05
INV2085,266,Female,30,Clothing,1068,3,760.35,14-04-2023,Chicago,Credit Card,2281.05
INV2086,272,Female,35,Clothing,1066,4,232.25,24-09-2023,Los Angeles,Cash,929
INV2087,117,Male,48,Clothing,1050,4,214.34,23-07-2023,Los Angeles,Cash,857.36
INV2088,263,Female,39,Electronics,1075,5,382.52,01-04-2023,New York,Credit Card,1912.6
INV2089,154,Male,64,Grocery,1012,2,33.93,03-07-2023,Los Angeles,Cash,67.86
INV2090,231,Male,45,Electronics,1037,5,316.73,28-11-2023,Houston,Cash,1583.65
INV2091,195,Female,62,Electronics,1068,5,378.93,20-08-2023,Los Angeles,Debit Card,1894.65
INV2092,131,Male,62,Furniture,1093,2,207.32,02-12-2023,New York,Cash,414.64
INV2093,244,Male,60,Electronics,1055,4,295.53,25-08-2023,New York,Debit Card,1182.12
INV2094,296,Female,54,Electronics,1092,8,513.7,28-11-2023,Los Angeles,Cash,4109.6
INV2095,188,Female,57,Electronics,1098,1,468.72,26-12-2023,Los Angeles,Credit Card,468.72
INV2096,158,Male,56,Toys,1047,7,429.89,02-02-2023,New York,Debit Card,3009.23
INV2097,261,Female,29,Clothing,1014,2,187.41,04-01-2023,Houston,Debit Card,374.82
INV2098,286,Male,30,Toys,1074,6,720.28,27-08-2023,Chicago,Credit Card,4321.68
INV2099,289,Female,35,Grocery,1075,3,254.99,21-09-2023,New York,Credit Card,764.97
INV2100,222,Female,25,Furniture,1011,6,147.96,01-07-2023,New York,Cash,887.76
INV2101,268,Male,18,Clothing,1042,3,412.14,13-01-2023,Los Angeles,Cash,1236.42
INV2102,280,Female,43,Clothing,1093,7,595.69,08-10-2023,Los Angeles,Debit Card,4169.83
INV2103,156,Male,26,Grocery,1031,6,444.26,01-11-2023,Phoenix,Credit Card,2665.56
INV2104,292,Female,57,Electronics,1090,4,151.99,10-11-2023,Houston,Debit Card,607.96
INV2105,265,Male,37,Electronics,1069,6,65.89,08-07-2023,New York,Debit Card,395.34
INV2106,101,Male,58,Grocery,1028,2,612,16-04-2023,New York,Credit Card,1224
INV2107,114,Male,36,Electronics,1003,3,86.51,25-01-2023,Chicago,Mobile Payment,259.53
INV2108,183,Female,62,Clothing,1028,3,233.48,21-07-2023,New York,Mobile Payment,700.44
INV2109,184,Female,19,Clothing,1040,3,265.94,06-07-2023,Phoenix,Debit Card,797.82
INV2110,157,Female,35,Toys,1017,4,485.24,23-07-2023,Los Angeles,Cash,1940.96
INV2111,292,Male,34,Toys,1040,2,794,11-12-2023,Los Angeles,Cash,1588
INV2112,266,Female,63,Clothing,1044,5,111.11,15-01-2023,Los Angeles,Debit Card,555.55
INV2113,255,Female,50,Grocery,1080,3,123.45,17-11-2023,Chicago,Mobile Payment,370.35
INV2114,123,Male,42,Clothing,1076,6,576,14-01-2023,Phoenix,Credit Card,3456
INV2115,150,Male,53,Furniture,1072,3,557.37,19-02-2023,New York,Mobile Payment,1672.11
INV2116,138,Female,25,Grocery,1077,7,641.9,31-03-2023,Los Angeles,Credit Card,4493.3
INV2117,108,Male,23,Electronics,1041,6,490.99,26-09-2023,Houston,Mobile Payment,2945.94
INV2118,233,Female,45,Clothing,1012,4,461.39,16-06-2023,Los Angeles,Credit Card,1845.56
INV2119,146,Female,61,Electronics,1026,4,177.91,27-03-2023,Los Angeles,Mobile Payment,711.64
INV2120,168,Male,22,Grocery,1007,7,177.26,20-06-2023,Phoenix,Credit Card,1240.82
INV2121,145,Female,29,Electronics,1091,3,324.32,29-12-2023,Los Angeles,Cash,972.96
INV2122,277,Female,22,Clothing,1026,5,127.64,19-09-2023,New York,Cash,638.2
INV2123,231,Male,26,Clothing,1068,4,20.31,04-02-2023,New York,Debit Card,81.24
INV2124,246,Female,35,Electronics,1029,1,570.1,30-09-2023,Phoenix,Credit Card,570.1
INV2125,144,Male,36,Electronics,1023,5,73.15,02-12-2023,Chicago,Credit Card,365.75
INV2126,267,Male,32,Electronics,1010,6,230.44,31-01-2023,New York,Credit Card,1382.64
INV2127,117,Male,60,Electronics,1028,3,314.47,24-09-2023,New York,Credit Card,943.41
INV2128,284,Female,61,Toys,1038,4,354.6,30-07-2023,New York,Credit Card,1418.4
INV2129,189,Male,56,Clothing,1049,3,298,30-09-2023,Los Angeles,Cash,894
INV2130,160,Male,60,Clothing,1093,2,493.17,18-10-2023,Phoenix,Mobile Payment,986.34
INV2131,179,Female,56,Electronics,1037,4,505.91,23-04-2023,New York,Mobile Payment,2023.64
INV2132,115,Female,55,Clothing,1006,1,392.59,12-05-2023,New York,Debit Card,392.59
INV2133,248,Male,43,Clothing,1086,7,573.99,12-09-2023,New York,Credit Card,4017.93
INV2134,195,Female,39,Electronics,1039,6,563.77,15-10-2023,New York,Debit Card,3382.62
INV2135,283,Female,56,Furniture,1027,3,99.42,10-07-2023,New York,Credit Card,298.26
INV2136,182,Female,61,Electronics,1070,4,787.94,22-10-2023,Los Angeles,Mobile Payment,3151.76
INV2137,162,Female,47,Clothing,1093,3,236.55,21-07-2023,Houston,Credit Card,709.65
INV2138,169,Male,42,Electronics,1026,3,227.7,20-01-2023,Los Angeles,Credit Card,683.1
INV2139,128,Male,61,Electronics,1065,3,632.16,28-02-2023,Chicago,Credit Card,1896.48
INV2140,256,Male,61,Grocery,1010,4,406.82,11-04-2023,New York,Credit Card,1627.28
INV2141,226,Male,23,Electronics,1093,8,314.2,02-02-2023,New York,Debit Card,2513.6
INV2142,266,Male,39,Furniture,1056,3,146.29,05-06-2023,Los Angeles,Credit Card,438.87
INV2143,264,Female,63,Clothing,1056,4,407.61,16-10-2023,New York,Credit Card,1630.44
INV2144,179,Male,51,Furniture,1049,4,246.41,18-03-2023,New York,Mobile Payment,985.64
INV2145,136,Female,30,Clothing,1007,6,693.05,26-07-2023,Houston,Cash,4158.3
INV2146,100,Male,51,Electronics,1011,5,81.01,04-09-2023,Chicago,Cash,405.05
INV2147,205,Female,49,Electronics,1030,6,652.44,03-08-2023,Houston,Credit Card,3914.64
